pij																																																																																																																																																																																																																																																																																																																																																																																																															
85	89	83	84	87	86	90	82	84	81	87	87	87	83	82	85	84	84	87	87	86	83	85	81	88	85	88	83	89	89	87	81	84	85	83	88	85	84	87	88	82	88	80	84	87	89	85	82	81	85	87	83	87	82	82	83	85	86	87	85	88	81	81	84	82	88	87	88	85	90	84	87	85	88	81	86	84	82	83	84	83	84	84	83	89	81	81	88	80	85	81	87	89	85	88	89	80	81	80	85	86	89	86	89	87	89	84	82	88	85	90	83	81	88	86	88	87	88	88	85	88	82	83	85	86	82	81	88	88	85	90	82	84	82	87	85	86	81	81	84	89	84	85	82	82	89	89	85	84	89	89	88	83	87	81	85	86	84	86	89	86	84	83	84	87	83	88	88	84	86	88	80	86	84	84	87	87	81	82	83	82	89	87	81	81	86	84	86	89	84	82	87	84	89	81	86	83	90	89	82	88	87	80	85	81	84	90	83	87	84	86	89	84	81	89	88	89	85	87	86	89	87	90	89	80	86	88	81	90	88	90	88	85	83	90	86	85	82	84	84	85	82	86	90	83	82	84	89	81	80	83	81	85	90	87	88	85	90	89	88	86	81	87	89	82	87	81	89	81	85	89	82	85	86	85	83	86	87	89	90	81	81	81	82	87	83	88	82	88	85	82	81	84	83	86	89	81	81	80	85	89	89	83	90	85	89	80	87	86	81	85	84	87	86	89	88	85	81	82	86	86	89	89	80	90	84	82	84	89	90	89	86	90	89	81	83	83	81	86	82	83	87	86	81	90	86	88	88	88	87	82	84	90	82	90	81	83	86	88	81	81	86	89	85	85	90	85	85	82	81	83	87	80	88	87	86	87	87	84	89	86	89	81	89	83	82	84	80	87	89	82	85	90	88	84	80	88	80	83	89
7	2	8	6	4	11	5	5	7	4	6	3	9	10	7	3	2	11	6	6	12	11	11	3	9	11	4	8	5	2	11	11	6	3	12	8	4	10	11	9	11	8	7	7	7	10	10	11	3	8	11	3	8	6	7	12	10	10	9	9	6	11	6	7	2	11	6	11	7	3	2	6	7	9	9	4	12	3	4	11	9	4	6	8	3	12	8	5	9	8	10	2	4	7	3	10	3	10	2	3	9	11	7	9	10	10	3	3	7	9	9	5	5	6	6	4	5	11	10	3	6	4	6	7	4	6	10	5	9	7	11	7	3	11	9	8	11	7	12	3	9	11	11	5	5	10	11	10	3	11	9	6	7	8	9	5	12	4	9	9	6	10	6	7	7	10	4	4	4	11	5	5	3	4	9	8	8	5	3	9	8	9	7	8	7	3	11	11	6	4	11	3	4	5	7	11	11	3	9	3	6	12	11	6	9	3	5	12	5	11	3	2	5	9	11	7	7	7	9	6	11	11	11	7	6	11	4	4	5	10	8	3	6	3	3	4	11	5	4	4	12	5	6	11	11	6	6	10	3	7	7	4	8	5	10	11	6	4	8	6	7	6	11	4	12	7	8	4	9	7	9	7	10	4	5	3	2	6	3	9	7	9	4	7	5	6	10	6	8	9	9	6	2	11	11	3	5	2	8	10	6	9	10	9	10	11	3	8	8	4	8	6	11	8	7	6	3	12	9	3	5	6	9	3	3	5	11	9	7	8	12	10	8	4	8	6	8	12	3	10	6	9	11	3	3	9	10	4	10	3	9	7	12	2	11	8	11	3	6	8	6	10	7	7	2	6	8	8	3	6	8	10	9	4	3	6	5	8	3	12	5	7	11	4	8	11	3	4	7	12	3	9	7	4	5	10	9	11	8	10
17	24	17	22	23	21	18	24	23	25	19	24	23	26	26	25	22	19	26	21	19	21	25	25	19	18	18	26	25	24	23	24	18	21	25	19	19	21	23	25	18	18	25	25	23	19	24	25	24	21	19	18	23	23	21	23	18	16	17	22	20	17	20	17	24	17	18	24	22	21	23	22	20	17	23	21	24	24	25	23	22	17	25	22	16	16	25	23	20	18	17	25	16	26	17	18	24	20	21	21	26	25	24	23	19	21	22	21	24	19	19	24	17	25	19	23	24	19	19	21	24	24	25	16	23	20	22	17	24	22	18	20	19	17	23	21	25	19	16	21	25	17	22	20	16	24	23	22	17	23	24	16	18	18	23	21	25	23	21	17	23	24	18	19	17	19	19	16	22	19	22	24	18	20	25	20	23	25	17	24	20	17	19	22	22	20	20	21	17	26	24	22	20	21	24	20	24	22	19	25	19	25	20	19	20	18	19	17	17	23	20	20	25	24	22	17	25	17	24	20	16	23	19	20	17	17	21	20	24	25	19	21	19	20	24	16	19	21	26	25	21	25	19	25	24	19	24	17	22	20	23	21	20	16	22	17	22	24	24	20	17	23	19	23	24	21	24	22	23	23	19	16	18	20	18	21	16	26	19	18	16	16	20	19	17	17	17	25	22	25	26	21	24	25	23	20	18	21	21	23	26	16	17	23	25	19	18	19	20	23	18	18	26	24	25	24	22	21	22	21	18	21	17	19	21	25	21	22	24	17	18	19	18	25	23	20	16	24	23	18	21	20	23	20	22	25	18	19	23	17	18	22	24	17	17	17	25	24	17	19	19	20	23	26	21	21	16	24	17	21	19	21	17	20	19	18	16	25	23	18	21	24	19	18	21	19	22	18	25	16	22	25	24	25	18	22	22	24	19	17
23	16	21	18	16	20	15	14	22	18	13	21	23	15	14	14	20	14	23	17	18	16	22	16	14	19	20	16	22	22	21	21	20	18	15	19	22	18	20	22	22	19	21	19	21	20	17	20	21	17	18	18	22	21	17	14	22	16	20	14	22	23	17	20	23	14	17	20	22	20	18	19	21	20	13	18	14	20	13	18	16	18	23	19	15	14	20	20	14	17	16	21	16	23	19	18	14	14	17	20	14	15	16	16	16	16	16	22	18	14	23	21	15	15	23	16	17	18	19	14	21	20	21	15	19	14	23	13	19	14	22	13	22	22	16	19	20	18	15	21	22	16	20	23	23	16	15	17	22	17	16	20	23	18	20	22	16	15	17	22	14	15	17	18	17	18	16	18	19	21	17	23	16	19	19	20	23	14	20	21	14	15	14	14	22	22	21	14	16	19	16	21	19	17	19	16	17	13	14	17	20	13	23	21	21	21	19	17	20	16	21	20	20	17	20	15	15	14	22	22	14	15	20	16	20	21	20	21	21	17	21	15	20	14	22	16	16	20	23	17	22	20	14	22	17	18	18	19	18	22	13	22	21	15	15	19	20	20	19	19	18	18	15	22	15	17	18	13	16	16	21	16	23	18	16	22	15	22	23	18	18	22	18	17	14	22	18	13	23	17	19	22	19	17	18	15	19	22	20	23	21	16	20	16	20	23	14	14	16	21	18	18	14	21	23	19	14	15	14	18	17	17	22	16	22	16	21	21	23	20	16	15	20	18	19	17	20	20	22	16	20	23	21	23	20	22	16	23	18	14	17	18	22	20	21	13	18	18	18	20	21	17	15	17	14	23	14	19	21	16	21	22	22	20	23	21	20	15	20	17	21	13	20	15	19	18	14	22	19	18	21	16	15	19	14	19	20	20	15	17
43	37	37	41	43	43	39	38	42	42	45	39	40	38	39	42	37	44	37	40	41	39	44	37	45	41	40	45	41	35	38	38	41	41	43	36	38	41	37	36	43	40	42	36	36	44	40	45	40	44	44	36	35	45	35	38	39	36	41	43	44	38	45	43	36	41	40	42	36	44	38	38	35	37	40	35	36	41	36	41	39	35	45	43	41	44	42	43	37	45	45	37	37	39	43	42	36	38	38	41	40	38	35	43	41	44	38	40	44	38	40	41	35	38	35	44	39	40	40	43	40	37	45	40	45	44	43	35	44	43	43	38	36	37	44	37	42	41	40	44	41	42	39	37	43	42	45	39	44	40	38	41	40	41	40	38	43	42	44	37	42	41	39	41	37	35	35	36	41	36	41	44	44	42	38	44	37	44	36	36	37	36	43	37	37	41	40	41	38	39	42	45	42	42	36	42	42	44	39	44	37	44	39	37	36	37	39	38	40	45	37	39	39	41	44	43	41	38	43	38	45	36	41	39	40	41	44	45	43	39	44	44	40	35	37	44	39	37	35	39	43	39	43	42	36	36	38	41	42	38	36	42	44	44	37	42	36	39	37	36	36	44	40	37	39	42	35	41	35	38	43	42	37	44	42	37	43	43	42	39	41	43	38	44	45	40	36	36	39	43	40	39	41	38	38	39	37	43	42	44	44	43	39	38	41	36	42	41	39	39	37	43	36	42	44	35	42	40	42	45	42	39	36	40	36	37	39	44	42	40	44	42	38	43	37	42	37	43	42	39	45	38	43	41	37	39	40	38	37	37	42	37	35	37	39	42	39	45	44	43	36	40	42	44	37	40	35	43	45	45	40	36	42	41	38	41	43	39	45	41	45	39	38	35	40	42	38	40	45	41	36	42	45	44	42	43	41	37	41	41
89	93	89	89	87	90	96	89	95	91	86	86	90	92	93	87	93	92	89	88	92	92	96	89	87	94	89	93	96	87	92	89	96	87	91	96	95	94	92	88	91	93	90	91	94	88	86	93	93	89	91	89	90	89	93	91	91	95	94	92	92	93	89	89	89	88	89	95	92	88	89	86	90	92	90	93	95	88	93	95	89	96	92	92	88	86	93	92	96	90	92	91	90	88	90	94	86	96	90	91	91	90	91	89	95	95	88	94	91	92	90	95	88	89	94	89	91	90	94	90	94	93	95	89	93	96	90	91	91	91	89	92	92	87	88	92	87	92	89	96	90	94	91	91	96	91	92	87	89	90	95	94	91	94	87	88	92	93	91	89	94	90	88	93	93	94	87	91	92	91	95	95	88	88	86	91	89	88	91	88	89	90	94	86	94	92	88	95	96	92	89	96	87	94	88	90	92	91	93	87	89	95	93	92	88	89	92	90	89	94	93	95	86	86	93	90	87	94	94	92	88	90	96	89	93	95	87	91	87	93	93	90	91	96	92	94	90	93	91	90	91	87	92	88	94	95	88	94	87	86	95	94	88	96	93	94	90	93	92	89	88	86	91	93	89	89	86	88	95	94	95	88	87	89	93	88	91	95	96	86	90	88	88	96	94	87	93	90	88	88	93	96	92	88	96	89	86	95	88	89	87	91	93	92	90	87	95	86	87	87	92	89	90	88	88	86	87	89	87	88	94	88	93	95	93	95	89	92	95	94	86	89	92	93	89	94	96	91	90	92	91	92	90	94	88	96	92	91	87	95	89	88	90	95	94	92	92	90	86	94	92	91	92	89	92	91	95	93	89	90	91	95	96	92	92	95	89	94	91	86	93	95	92	87	93	89	89	91	87	88	91	93	96	94	87	90	90	92	89	94
37	39	36	36	40	36	39	35	32	34	39	34	38	35	33	40	35	36	36	34	38	32	40	37	38	32	33	33	35	39	38	33	40	40	36	38	35	34	36	39	37	33	40	37	38	33	37	35	34	34	37	37	37	40	37	34	35	39	32	40	33	33	34	32	38	33	39	32	39	37	36	35	32	37	33	37	40	37	34	39	40	31	33	40	31	34	38	32	34	40	32	32	41	41	32	32	37	40	37	31	40	31	36	38	36	41	34	36	34	36	32	38	35	35	38	33	34	36	36	35	39	40	40	32	33	37	36	36	35	36	32	31	36	41	39	39	35	35	39	35	35	34	31	38	36	35	34	33	36	41	36	38	37	41	32	39	33	32	38	37	32	35	39	40	37	37	33	38	41	31	41	39	37	37	32	35	36	34	35	31	34	39	40	36	40	33	31	32	36	34	33	32	38	31	37	38	35	36	40	35	32	32	38	35	31	37	40	32	39	35	35	34	32	40	41	39	40	35	34	38	37	39	37	39	38	39	34	37	34	32	33	39	33	36	35	33	31	33	40	40	38	36	40	34	41	32	33	40	34	38	32	33	31	33	32	34	31	34	34	38	33	33	40	40	37	34	39	37	36	40	36	33	32	31	40	37	39	35	36	31	33	34	32	38	35	37	40	39	32	32	36	40	36	37	34	32	38	34	35	38	40	39	33	37	31	38	33	35	41	35	38	38	37	35	33	35	35	33	34	32	39	40	32	35	39	37	33	37	37	39	32	34	41	32	38	39	34	36	35	38	34	37	39	32	32	33	38	31	35	34	36	33	35	39	39	40	40	40	34	39	35	38	41	34	37	37	37	33	33	36	40	37	39	39	34	40	36	39	32	37	37	35	40	39	37	35	39	37	37	35	40	34	39	34	33	34	41	35	37	37
8	11	12	7	13	13	6	7	5	14	11	6	8	8	8	14	10	14	9	8	14	6	12	7	15	12	12	15	12	10	7	8	15	13	14	9	11	12	13	11	11	6	5	10	12	13	9	7	11	6	6	9	11	13	12	6	6	11	11	14	6	13	14	7	12	11	6	6	12	10	8	9	9	13	14	10	6	15	12	14	10	12	12	12	10	7	13	12	12	9	7	14	13	12	14	12	13	13	6	14	8	6	11	10	6	11	12	11	12	8	8	5	11	11	8	10	14	11	5	9	5	10	9	6	15	12	15	11	8	6	8	10	5	6	11	12	12	6	8	11	13	11	8	7	12	8	9	7	6	8	13	10	8	14	11	12	13	12	11	11	7	7	15	9	8	14	11	14	14	7	14	12	13	5	7	10	12	12	9	11	12	8	12	7	8	6	10	6	6	13	8	10	12	6	7	15	6	15	14	15	10	8	10	12	15	9	6	10	15	9	11	6	6	6	12	6	12	13	15	5	12	6	9	14	9	10	9	12	6	5	13	10	8	6	7	7	6	11	10	13	12	10	13	12	10	10	14	5	11	13	6	14	11	11	13	10	11	9	15	8	13	6	14	8	11	8	13	13	9	9	9	6	9	7	13	6	9	6	8	9	13	12	11	12	6	8	7	11	11	13	6	13	9	12	14	11	7	7	11	10	5	13	11	9	12	11	8	9	10	12	12	7	13	9	7	6	7	9	6	13	6	10	9	11	10	10	6	6	9	5	15	13	14	9	13	11	6	6	12	14	13	13	11	13	14	8	12	6	11	10	14	8	11	12	11	7	8	15	8	9	14	14	9	9	14	10	5	14	12	12	15	7	11	7	13	14	9	14	11	6	10	9	7	8	8	5	9	7	13	15	14	13	8	6	6	11	14	6	13	14
79	74	75	75	83	76	80	82	80	78	82	84	78	84	78	77	81	79	74	80	75	77	75	77	78	80	82	76	76	76	75	78	78	83	78	83	81	81	83	80	79	82	80	77	80	81	79	78	76	80	76	77	82	82	80	79	75	77	75	75	84	77	83	78	83	83	77	77	75	79	81	79	77	74	77	81	83	74	83	75	82	76	82	83	82	82	77	80	76	76	82	82	78	77	78	80	81	77	80	77	76	75	79	79	74	74	80	74	80	82	80	83	76	78	81	80	83	84	80	79	76	75	74	78	76	80	78	79	77	83	80	81	84	76	82	80	76	74	77	84	80	83	76	83	74	79	79	82	83	83	74	77	81	75	78	81	82	77	80	76	80	80	78	82	82	80	75	84	77	78	78	80	82	79	82	75	81	77	76	75	76	78	74	76	74	77	83	77	82	79	80	81	76	82	80	77	75	77	78	82	81	83	79	84	79	75	81	77	79	83	79	82	80	79	82	80	79	83	75	79	83	78	84	79	84	80	82	82	84	77	82	84	78	77	82	75	75	81	77	75	77	79	76	77	80	82	76	80	76	83	77	81	79	75	77	81	81	82	76	82	83	83	82	76	84	81	83	84	77	75	83	79	74	76	79	82	77	79	77	80	74	80	77	82	82	78	82	79	83	77	82	75	82	75	74	74	80	81	79	80	80	79	75	79	77	76	79	84	77	76	77	76	76	83	84	79	81	74	81	79	83	83	83	75	83	76	84	77	77	76	78	78	78	75	76	83	76	79	74	77	76	77	82	80	83	81	80	82	83	82	80	83	77	77	80	80	83	77	79	75	82	79	77	79	79	75	82	77	84	84	78	82	81	79	83	78	75	80	80	78	82	82	80	76	81	81	80	79	79	80	81	82	76	79	76	79	75	83	81	75
89	90	84	88	90	91	86	84	87	89	91	89	82	84	83	84	90	86	88	92	89	91	83	92	85	82	84	90	85	83	89	91	84	85	87	91	87	84	89	87	92	83	84	90	84	88	90	89	92	85	87	84	82	91	83	88	86	89	89	91	91	88	89	86	92	84	91	90	89	86	87	83	92	84	85	89	92	82	83	83	90	86	89	91	83	83	85	87	89	85	85	86	85	86	83	88	90	90	83	83	85	86	87	85	84	85	83	88	85	88	85	85	83	88	91	89	90	86	83	91	84	86	90	82	83	84	84	82	82	82	83	91	87	90	92	91	83	87	86	88	83	92	85	91	83	85	83	83	88	87	92	83	91	87	87	87	84	85	89	90	87	84	92	84	87	91	82	88	86	88	84	84	84	84	90	87	92	86	90	89	91	88	87	92	91	84	85	89	85	87	83	88	92	89	88	91	84	83	91	88	86	86	92	86	85	87	90	87	86	89	83	90	84	90	88	89	85	87	88	86	88	89	85	91	86	88	87	91	83	84	92	88	92	89	90	91	83	87	90	85	90	84	87	87	84	89	85	87	87	91	85	85	82	85	85	86	85	87	86	88	86	88	88	90	86	91	84	84	89	91	85	84	90	88	87	87	88	91	82	88	88	85	89	85	86	92	91	92	86	87	86	87	91	89	92	92	86	90	85	91	85	84	90	83	86	89	91	83	87	92	86	91	84	87	86	91	88	85	86	89	89	92	89	89	83	91	83	83	90	88	88	86	89	83	89	87	88	84	88	87	90	86	89	86	85	87	87	90	83	89	86	84	86	86	90	90	90	92	88	88	92	83	83	90	82	84	86	90	86	91	83	86	82	90	82	92	91	87	88	90	83	85	85	87	89	91	87	92	85	84	92	86	90	88	85	83	90	89	91	91
