pij																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
26	24	55	70	81	83	36	86	56	20	28	55	11	83	29	17	40	19	97	16	79	47	11	76	45	60	50	65	44	68	25	100	19	34	20	73	23	58	51	67	34	35	35	93	20	45	80	31	89	11	83	84	84	33	48	29	44	91	28	14	46	26	13	30	11	12	54	63	68	46	36	57	27	20	58	38	63	51	78	48	15	94	82	72	64	82	64	67	38	12	85	98	79	31	67	40	22	66	12	99	42	46	79	39	86	55	67	90	75	49	56	91	30	37	15	48	10	86	46	17	86	39	15	87	48	34	68	31	11	21	38	56	53	85	76	91	80	41	35	56	39	68	79	71	84	49	36	99	79	10	32	77	30	41	50	34	61	11	14	44	93	12	67	49	44	30	65	76	69	85	83	55	93	68	77	45	27	85	89	39	97	50	49	87	34	99	80	36	36	88	73	55	38	25	65	56	93	69	27	74	83	12	95	28	12	49	100	47	50	11	50	38	19	98	85	77	40	43	80	54	20	76	95	17	47	34	91	96	52	83	39	10	88	21	69	36	91	55	65	27	97	14	97	97	45	31	18	72	98	41	12	85	17	57	43	60	58	53	28	71	65	79	13	31	92	64	61	96	75	50	26	37	99	83	51	75	12	92	87	97	81	47	87	49	32	17	31	87	20	66	71	33	54	28	74	38	11	63	40	34	41	70	11	99	30	75	99	90	41	94	75	36	87	24	62	35	77	20	34	59	100	25	48	73	64	96	35	22	43	35	58	100	52	32	35	46	86	38	57	50	11	22	58	84	75	59	48	84	41	52	43	36	92	22	44	55	48	42	84	53	56	50	33	18	37	35	46	23	90	63	80	37	65	47	24	54	67	21	75	81	21	100	36	26	87	86	28	52	58	45	70	81	89	64	86	74	67	51	74	96	46	15	11	95	36	64	19	14	89	13	28	48	89	25	22	44	36	47	94	91	92	12	39	29	33	14	47	71	37	25	65	40	42	44	65	29	93	90	42	27	39	63	64	66	50	86	15	80	66	91	39	26	46	89	68	43	67	72	71	97	86	55	61	81	74	56	75	55	70	12	76	90	99	48	59	40	91	60	82	12	12	13	73	15	49	92	31	60	55	71	81	93	67	69	53	31	99	54	60	11
68	22	75	97	33	13	81	81	28	26	22	58	71	89	43	52	79	32	45	96	58	38	59	88	31	47	24	34	55	22	47	63	74	87	22	74	99	31	81	91	87	73	17	32	46	50	93	77	16	49	66	56	77	55	54	75	94	65	85	15	80	43	87	65	22	18	63	28	39	62	35	20	95	70	57	81	65	65	36	56	52	74	55	87	26	40	21	60	13	35	83	22	72	98	86	92	16	55	66	16	83	67	22	48	59	20	68	30	46	10	46	90	81	66	65	51	54	85	76	23	15	61	90	90	83	95	66	95	32	65	31	28	68	68	69	49	20	50	77	25	52	45	24	72	73	88	50	95	82	51	90	84	100	51	46	71	91	64	58	26	99	60	89	48	92	35	82	18	95	14	12	87	58	83	60	51	90	70	89	17	55	32	99	34	70	30	68	75	94	95	67	95	20	48	55	48	62	66	63	76	11	67	75	73	76	17	18	12	35	95	27	21	24	95	62	20	31	44	44	99	13	89	85	44	75	92	88	17	35	48	14	71	80	45	51	64	24	47	20	27	82	81	31	15	53	18	23	69	55	27	54	47	42	85	79	92	59	37	27	82	11	29	41	44	91	87	38	20	13	13	16	75	67	47	54	65	73	14	74	17	50	83	12	73	95	68	96	28	28	85	28	27	64	94	28	71	97	31	55	34	85	38	42	67	86	36	41	58	82	60	97	87	65	47	20	41	52	67	21	79	28	77	83	56	67	65	52	29	59	65	81	41	36	44	80	85	27	67	18	48	81	40	94	93	23	24	62	82	75	74	91	26	26	84	38	21	73	25	93	19	60	75	98	92	50	15	52	86	35	78	55	14	87	33	26	81	39	58	94	37	39	97	98	96	66	34	22	81	80	92	34	37	63	50	90	76	36	21	51	13	77	20	77	11	38	41	96	82	13	58	15	94	23	48	64	69	25	77	57	94	53	16	71	23	58	43	28	72	43	91	68	46	54	81	49	82	85	57	53	42	33	87	52	43	92	68	79	23	24	49	45	20	10	97	92	39	20	16	86	92	53	13	16	81	71	71	68	52	10	28	56	71	57	94	52	12	71	79	85	58	34	21	88	15	82	38	69	44	60	38	90	39	88	22	45	72	72	11	37	11
93	49	50	46	56	11	18	25	98	43	40	23	44	72	78	71	45	52	12	48	81	72	70	48	97	60	24	33	52	64	41	23	56	85	14	48	32	67	70	88	55	29	78	53	11	25	52	32	20	37	56	39	83	92	49	29	44	80	65	21	13	96	53	22	17	63	96	36	38	84	24	17	47	73	12	16	96	59	53	98	82	66	39	33	25	11	82	18	81	16	36	55	25	83	46	16	79	49	84	81	94	61	71	70	77	96	25	42	87	86	29	72	78	31	24	46	97	10	48	32	57	90	12	59	95	74	32	96	68	33	100	26	99	56	39	67	14	79	57	41	34	46	95	34	18	26	12	29	23	22	57	27	41	48	19	74	34	65	80	45	25	65	72	69	75	46	50	99	65	25	16	70	84	37	86	71	52	91	17	20	44	83	94	33	74	44	24	23	77	99	91	67	52	36	35	89	66	89	17	81	82	24	99	92	11	11	62	92	92	59	54	47	13	76	87	94	47	91	60	73	21	13	94	54	17	22	33	84	66	71	96	22	34	11	71	66	32	83	29	43	83	88	49	31	43	41	57	58	30	52	90	46	20	94	88	47	86	93	74	54	24	80	50	49	100	80	94	27	17	44	32	45	48	29	59	11	90	35	66	62	49	17	82	21	82	19	72	56	94	74	45	62	70	63	32	31	52	52	16	49	88	97	43	83	31	41	96	90	35	16	85	28	87	23	60	46	79	10	66	66	79	27	57	45	56	72	20	93	72	25	68	44	15	36	75	12	98	38	13	70	25	83	69	33	16	36	40	11	19	23	44	30	87	88	63	81	55	18	12	11	20	85	20	86	82	58	39	66	53	88	24	62	64	33	44	30	17	94	97	84	39	69	48	77	54	20	92	28	26	78	88	59	93	97	55	43	41	14	36	77	19	54	57	51	87	94	36	23	22	46	32	46	55	36	85	56	23	48	15	38	59	89	54	10	65	89	54	29	22	48	62	17	83	55	100	16	21	29	50	16	56	60	70	45	35	85	97	65	56	23	37	99	11	31	89	88	54	82	29	45	94	41	67	52	97	46	77	44	54	71	59	22	37	76	82	67	68	66	92	28	62	87	76	86	42	40	48	17	14	73	75	67	52	37	52	17	20	41	95	31
40	71	69	44	27	92	55	68	65	96	17	15	36	78	73	18	55	65	83	62	26	18	83	54	94	60	78	94	11	26	70	76	52	49	45	100	96	63	66	28	75	25	69	67	58	41	15	76	35	62	21	96	29	75	30	71	98	80	74	95	74	14	26	24	79	86	48	15	48	92	85	77	35	94	85	24	17	41	37	25	80	40	80	65	31	58	64	33	24	88	62	20	92	70	41	39	61	95	98	40	10	92	15	61	88	55	44	34	57	41	95	32	55	92	47	100	77	86	75	15	49	94	41	64	79	12	63	45	76	53	73	70	37	97	40	87	92	81	25	29	62	22	87	17	72	34	38	86	76	78	60	58	60	36	52	14	80	80	27	18	16	28	63	61	62	88	71	89	34	27	58	29	15	93	52	87	56	84	23	25	67	35	65	99	49	82	68	75	91	43	41	28	97	62	58	80	59	71	23	28	40	59	84	73	72	63	96	56	76	87	81	64	53	94	21	84	100	51	27	58	42	62	26	25	71	48	19	30	18	56	26	86	19	95	74	37	13	91	31	39	57	48	97	53	23	89	48	71	21	87	31	61	100	49	68	84	73	72	32	21	55	11	30	75	10	91	40	83	100	57	51	67	19	95	57	75	80	85	85	42	98	87	14	85	35	67	25	15	15	54	19	72	38	14	11	82	55	52	29	38	76	98	15	78	88	69	59	63	71	60	74	96	58	65	70	66	72	78	83	53	100	74	24	30	60	79	95	66	42	10	34	52	60	61	56	97	32	84	17	49	70	10	56	72	75	38	27	23	16	71	58	11	74	56	42	25	15	84	14	58	51	71	61	62	61	68	93	90	59	61	44	71	24	25	99	72	67	21	33	63	23	84	15	58	95	95	30	12	90	91	66	75	56	51	56	96	26	47	50	63	80	18	44	86	38	75	71	62	54	61	36	74	17	27	14	94	20	80	10	95	29	80	66	23	55	26	38	75	74	17	72	62	86	19	85	71	84	33	41	34	29	88	63	69	28	26	43	12	88	29	30	48	16	22	91	43	81	57	94	95	15	64	64	90	21	32	34	86	71	37	54	94	23	35	49	46	49	96	26	25	66	72	30	23	26	16	87	21	59	24	24	59	18	56	42	74	66	28	94	74
40	80	68	67	38	78	75	84	29	68	81	54	90	86	43	29	83	31	51	82	15	64	66	90	40	72	62	91	24	24	22	96	27	77	70	12	66	19	47	80	35	58	98	74	36	25	86	94	34	83	99	99	35	12	100	78	64	92	96	61	72	82	86	51	48	32	17	40	64	62	27	20	70	87	49	39	48	35	32	62	40	69	34	79	27	49	72	11	31	73	15	46	93	16	80	50	25	10	98	99	81	51	29	55	80	86	73	29	54	33	15	49	12	69	40	55	65	49	73	80	31	100	33	19	95	88	94	91	30	58	75	23	36	30	46	17	12	50	14	32	41	93	18	92	92	80	34	24	93	90	30	56	79	94	95	30	68	66	10	11	31	16	74	40	40	48	17	79	62	72	78	41	24	41	31	63	30	83	17	34	33	26	36	44	82	96	50	67	52	34	21	37	58	90	17	26	65	73	53	70	16	81	87	87	60	80	11	69	10	17	10	57	20	85	87	39	89	88	83	74	45	61	11	92	48	59	58	84	97	61	35	87	54	37	96	100	82	71	45	58	61	39	82	49	25	60	49	88	16	52	33	60	72	89	26	19	48	61	19	51	41	26	51	16	27	79	68	57	29	74	78	18	44	98	39	45	84	90	36	75	18	29	44	43	11	57	94	50	12	98	61	52	19	68	55	41	66	65	82	62	22	37	72	94	88	94	51	84	81	83	24	50	60	56	75	10	24	27	17	39	91	59	62	88	100	65	95	57	73	81	98	19	56	98	88	85	86	43	36	92	18	78	67	92	35	97	33	41	17	92	38	16	89	67	31	15	56	22	81	84	35	21	50	48	56	55	48	39	28	13	30	14	99	51	89	96	70	21	27	74	72	18	18	64	76	38	60	54	40	93	82	40	21	60	56	66	94	82	17	37	22	44	54	13	74	55	67	47	48	35	39	53	97	79	85	74	93	48	28	56	12	64	52	46	71	17	62	84	55	47	57	12	43	83	55	12	49	79	79	11	75	74	41	44	82	71	20	71	32	24	73	95	81	47	72	17	74	75	53	49	36	15	76	23	38	38	39	29	75	12	64	74	82	77	33	97	94	67	11	29	88	52	87	75	50	69	59	61	73	27	33	11	65	34	46	95	89	42	80	30
58	53	34	27	64	92	43	96	51	66	51	75	89	95	89	14	34	49	73	89	47	35	83	55	20	84	95	17	19	17	51	58	79	60	34	55	56	73	76	95	43	15	13	37	89	99	90	21	99	83	36	88	92	81	15	63	94	76	30	62	49	94	25	97	32	67	66	69	99	45	65	11	16	43	78	46	94	94	85	87	70	76	81	23	68	34	16	68	72	76	27	81	79	78	15	89	13	46	86	30	67	20	43	24	45	75	25	12	55	12	54	36	50	27	75	32	59	92	45	30	39	74	13	26	78	74	59	61	15	93	30	15	40	71	15	70	31	14	25	58	86	64	70	27	64	16	34	92	22	98	89	28	37	86	92	79	22	10	64	13	85	71	26	74	87	95	37	51	22	89	51	20	35	64	50	76	47	16	85	78	66	78	80	49	72	29	89	40	92	76	17	67	44	49	18	52	79	37	18	83	59	87	50	81	45	42	94	67	19	92	49	31	21	88	45	47	66	57	21	26	58	66	32	54	76	78	82	61	86	47	57	55	96	50	42	24	12	15	63	99	31	86	11	34	49	89	44	33	77	97	35	68	27	53	89	81	52	95	80	29	21	21	94	37	51	30	24	80	25	16	40	50	83	89	89	27	45	58	13	88	78	38	40	75	18	45	65	25	47	90	54	67	20	62	96	53	43	11	92	11	72	95	57	91	83	66	95	90	80	35	15	80	25	31	57	48	43	40	18	93	56	42	50	30	34	68	85	45	74	98	61	53	74	34	23	26	85	32	76	88	46	44	34	16	15	50	19	37	13	29	91	58	87	52	92	57	18	97	40	38	95	81	40	79	34	94	84	75	39	57	36	94	99	62	89	93	43	80	64	75	16	12	26	56	70	58	73	42	14	49	91	22	43	94	94	45	66	80	17	82	56	69	63	77	96	81	83	13	96	40	98	100	53	95	96	53	58	52	53	22	71	88	40	36	12	65	26	58	53	28	25	52	11	94	58	15	21	22	80	91	23	84	17	10	16	85	72	90	99	14	23	37	21	18	76	90	99	29	43	12	58	71	74	34	35	13	100	84	89	61	28	71	82	34	31	33	31	25	18	89	60	40	86	28	47	36	82	25	44	68	53	12	65	63	44	21	25	49	78	34
71	28	85	17	29	17	64	92	55	37	79	72	20	44	51	76	17	95	51	100	13	80	48	15	67	97	60	56	44	33	55	56	87	80	83	94	24	14	40	69	18	54	11	77	56	81	97	49	20	64	78	53	25	78	100	87	63	59	90	86	33	100	73	12	14	98	33	74	89	83	66	41	50	38	69	21	55	100	84	38	29	83	14	31	89	47	66	32	45	67	86	49	81	58	14	64	78	30	50	51	71	62	20	94	27	53	56	76	27	65	76	99	95	50	56	78	11	76	11	32	78	85	20	81	93	74	98	24	79	94	81	69	32	26	43	44	79	91	56	26	47	58	47	45	38	57	13	85	97	17	75	96	54	88	89	21	75	81	70	68	93	89	96	38	70	26	35	51	65	95	98	89	92	20	56	55	28	89	60	76	67	32	59	89	78	29	55	33	69	24	74	45	48	29	34	68	31	53	68	87	84	94	19	73	51	49	31	57	66	30	28	42	93	93	47	61	11	91	41	52	84	16	68	25	57	55	15	17	18	80	36	51	34	22	10	11	11	12	49	73	97	24	65	30	32	48	29	12	47	48	21	84	29	25	34	85	44	49	43	38	96	26	63	22	39	88	82	63	29	59	71	79	80	29	88	99	45	46	85	99	45	20	42	17	14	27	13	20	80	81	69	45	92	60	89	64	32	48	78	16	96	79	23	19	48	56	84	64	53	22	33	43	48	42	89	37	95	58	52	23	79	86	38	51	23	55	54	54	56	59	68	50	76	12	78	68	84	39	98	63	12	50	76	87	64	27	56	93	31	99	53	33	76	73	20	83	75	54	91	48	22	74	61	26	33	32	85	96	56	94	55	21	13	79	26	52	70	76	91	43	99	46	27	60	17	65	82	97	84	99	43	88	23	59	32	56	62	62	54	81	61	45	89	77	34	80	29	84	73	21	54	34	76	79	38	19	52	66	18	99	62	83	28	39	87	60	69	66	81	75	99	67	75	41	59	35	86	66	87	24	75	84	33	28	12	84	78	94	63	11	99	63	49	96	70	57	39	48	21	62	97	15	95	92	48	75	18	50	12	79	76	67	13	93	92	91	31	64	73	55	33	58	33	49	48	25	87	23	35	53	42	89	12	90	37	65	40	75	85	59
66	95	14	81	61	35	39	35	47	46	55	31	91	40	31	83	38	56	62	33	87	51	80	61	85	66	25	86	96	44	23	82	24	63	49	81	77	60	56	92	94	42	96	28	78	53	32	94	42	31	31	95	96	83	53	31	80	83	56	49	43	26	19	35	63	62	51	32	11	59	79	27	93	14	34	28	57	71	92	63	58	94	32	43	56	99	86	17	74	99	76	90	46	78	80	44	50	40	83	67	35	97	28	99	12	93	60	24	84	71	77	58	41	47	32	26	61	62	24	96	83	64	19	66	20	83	60	68	96	60	70	56	49	69	29	58	27	50	64	99	51	40	60	31	80	96	57	72	86	63	27	94	40	75	48	89	91	84	51	94	71	48	33	70	78	24	33	57	79	98	95	23	45	11	88	59	61	16	28	17	93	75	29	96	53	12	82	88	81	35	49	34	84	69	59	29	23	94	38	32	55	55	97	84	100	75	29	85	12	84	47	18	36	97	11	66	20	83	28	94	72	70	62	95	42	28	38	10	52	84	99	80	59	47	53	80	37	68	98	15	66	55	94	90	79	30	42	26	67	93	31	15	94	36	45	19	18	77	81	63	72	52	66	20	77	99	77	37	72	51	70	56	76	21	45	47	21	37	52	100	89	90	89	67	67	19	40	15	41	38	46	84	65	63	50	23	85	67	77	83	41	57	58	33	99	11	83	16	27	84	76	31	49	72	69	95	66	11	29	91	16	26	30	88	32	73	76	87	45	68	38	22	49	28	99	76	70	23	60	85	79	21	85	16	93	90	33	98	48	60	73	39	44	75	68	29	38	65	13	98	77	86	77	71	45	11	48	13	57	72	13	55	41	49	90	14	81	36	22	11	28	80	52	84	88	24	36	20	43	70	78	77	97	23	80	48	50	41	90	29	71	93	50	52	77	77	61	41	88	95	36	22	69	89	21	32	16	79	66	13	65	90	29	92	15	17	94	65	19	77	38	62	37	51	93	31	47	63	50	55	50	49	87	87	36	75	98	16	28	99	23	10	25	76	46	95	38	20	97	68	29	24	12	54	15	97	57	27	62	84	72	67	11	68	37	70	44	72	54	21	65	95	66	49	25	68	33	52	78	79	51	79	56	50	100	53	34	92	57	84
94	50	85	63	86	47	55	88	64	51	52	27	27	31	62	17	49	73	68	34	45	55	50	84	38	37	26	23	70	26	91	75	26	84	70	94	72	23	20	37	77	40	19	52	56	58	83	57	12	93	76	51	17	30	35	89	21	11	88	37	74	33	34	98	83	87	51	44	68	62	94	56	64	66	20	76	40	54	69	28	59	80	89	78	59	98	26	69	11	18	37	21	40	22	70	99	95	21	11	52	51	61	60	50	65	38	56	92	93	10	89	11	14	76	40	91	70	80	89	34	19	93	94	48	94	58	71	47	52	72	13	71	53	45	87	32	78	45	18	95	68	86	18	73	59	69	42	76	99	43	50	58	32	38	48	70	46	74	49	25	21	40	43	26	40	49	22	87	19	60	49	80	93	33	69	26	22	66	74	68	73	97	63	63	86	69	75	94	55	81	51	92	11	53	91	77	93	100	17	65	63	26	20	46	59	66	21	35	62	10	99	45	98	56	61	59	16	68	81	20	54	33	25	14	20	93	61	80	57	86	71	38	38	97	91	65	38	52	93	42	95	52	23	71	36	59	52	62	36	59	69	83	61	96	50	79	56	77	39	89	92	96	84	41	86	47	70	16	57	67	84	33	53	37	51	68	49	23	40	17	77	64	79	30	85	90	59	94	66	13	53	27	61	66	71	85	61	66	50	35	59	57	30	43	48	26	23	64	99	91	90	75	93	14	22	28	97	62	68	88	52	87	70	83	79	21	42	69	75	84	62	99	36	47	46	80	95	94	36	67	39	87	72	89	67	51	60	32	90	82	37	63	17	35	85	14	93	79	90	28	98	67	85	45	79	18	30	98	69	98	58	62	75	90	58	87	11	38	31	38	79	69	35	60	11	39	46	32	79	43	87	74	56	36	77	10	94	50	19	59	56	70	63	98	28	82	65	18	90	51	19	46	82	40	84	36	96	32	76	86	27	80	51	54	45	16	59	40	34	83	79	18	22	60	13	84	46	47	80	52	18	71	87	16	54	55	55	27	25	74	91	65	44	36	12	11	89	30	93	39	71	57	23	48	50	35	93	71	96	61	49	95	89	45	86	60	20	42	80	88	96	51	39	64	57	16	31	55	97	61	16	65	84	33	27	40	91	76	61	24
13	64	42	54	21	90	80	54	18	15	92	82	78	41	88	57	40	92	38	39	89	26	84	32	86	74	53	51	93	87	12	64	25	82	97	97	46	51	18	16	47	18	34	32	14	73	62	13	61	91	35	50	28	39	30	93	80	34	13	83	15	23	92	48	26	28	54	12	85	46	45	70	47	95	26	15	81	99	89	40	55	37	57	46	20	22	70	53	85	60	27	38	25	87	39	40	74	57	87	84	88	40	18	83	14	77	36	66	37	91	12	44	38	16	72	22	76	71	62	66	22	67	85	58	33	75	33	16	94	20	45	16	83	79	25	41	26	52	63	37	81	83	32	78	93	73	72	43	79	12	97	86	63	45	49	14	35	66	68	60	46	51	37	70	78	84	70	66	93	97	22	93	37	96	83	88	17	12	70	40	62	17	54	97	88	95	75	72	93	10	74	65	23	12	41	66	62	64	22	25	40	79	92	94	24	11	56	36	16	15	18	63	66	83	38	58	44	41	57	84	46	59	18	48	93	71	93	63	90	100	31	50	84	93	38	64	81	86	25	50	28	62	34	22	98	45	50	16	30	22	78	72	88	72	16	15	29	62	45	37	23	33	82	33	40	48	28	76	42	63	42	27	54	20	47	83	25	49	21	65	64	40	28	97	84	16	57	72	91	52	98	69	42	22	22	11	69	93	86	14	43	51	84	45	10	87	82	86	90	11	61	76	65	42	87	88	79	29	70	13	43	100	54	63	93	83	31	85	90	59	12	39	79	79	20	71	71	61	47	77	63	48	46	37	96	67	67	24	22	93	31	92	30	37	30	42	19	65	18	51	42	85	34	66	18	24	86	27	87	20	38	22	74	80	49	18	77	51	70	39	14	74	29	60	73	15	99	38	97	85	34	78	57	65	73	24	31	18	38	92	43	51	75	50	90	67	65	64	78	53	85	97	92	56	19	51	40	94	27	17	62	40	45	49	56	37	61	24	35	99	23	34	99	35	56	51	70	87	18	19	97	36	61	66	92	35	37	98	35	33	56	14	50	84	53	72	25	34	22	72	24	69	55	34	10	61	61	53	36	97	94	87	36	22	69	31	92	70	63	68	76	85	69	35	11	67	16	81	77	100	93	43	17	86	47	84	50	23	59	12
