pij																																																																																																																																																																																																																																																																																																											
93	16	77	69	42	20	19	61	56	19	24	87	43	75	70	12	42	94	39	32	72	59	49	22	56	92	84	49	96	18	58	56	82	32	44	80	82	25	73	21	10	48	67	55	100	71	11	79	98	67	97	38	83	42	13	28	80	76	85	50	77	82	52	35	89	30	14	72	70	65	74	28	96	78	96	27	51	31	42	15	38	69	43	19	80	47	18	95	44	64	53	46	74	88	19	87	88	22	62	83	24	87	29	30	59	99	24	33	20	34	43	60	83	90	72	59	41	83	45	14	81	16	92	36	43	22	60	13	31	48	39	99	85	19	61	73	41	22	38	18	54	36	76	10	33	20	27	35	93	55	16	14	60	22	69	13	53	27	19	57	100	52	16	20	37	42	81	39	56	94	96	91	63	57	94	75	23	18	32	31	100	25	80	59	42	71	12	42	52	26	73	65	66	65	34	60	62	63	53	91	98	61	70	60	19	47	95	87	47	68	53	50	21	84	30	14	99	31	31	58	77	98	23	16	37	37	96	75	79	45	17	15	76	86	81	83	37	16	49	40	74	73	71	49	75	35	62	20	56	19	80	13	43	88	58	32	48	20	97	34	45	85	63	93	66	44	25	69	62	48	25	99	58	21	95	92	75	67	80	47	35	30	13	37	61	85	45	16	17	99	22	29	14	17	80	66	78	27	84	34
79	51	76	13	40	71	74	70	75	66	48	51	28	50	74	87	36	68	100	92	30	97	79	83	85	68	70	72	47	37	38	45	56	53	70	17	25	40	99	19	85	82	32	79	66	24	75	58	45	72	86	50	83	84	91	73	62	60	96	25	79	66	91	84	42	26	44	11	89	61	17	88	64	81	76	36	93	92	38	16	83	51	41	55	20	26	19	22	88	66	71	63	81	59	60	14	68	93	71	77	90	84	41	72	28	58	59	69	66	22	49	97	77	60	79	63	56	44	56	20	50	23	55	77	16	71	75	21	62	97	87	49	78	26	15	92	54	90	26	79	17	79	89	61	55	72	44	29	60	96	32	15	94	70	30	92	90	56	52	36	25	71	21	67	44	84	76	80	33	38	63	20	65	60	47	34	12	22	78	57	23	26	50	25	37	11	27	64	26	45	39	23	64	61	36	35	66	91	55	57	81	21	91	41	24	11	82	55	65	99	63	87	26	67	95	17	68	63	93	15	90	28	36	38	20	68	100	78	79	49	36	57	69	90	61	66	52	40	64	84	54	29	37	42	78	78	49	26	75	32	18	70	16	69	44	29	87	24	75	51	17	94	60	45	97	43	54	30	75	90	60	60	38	19	99	17	52	50	87	11	36	97	31	81	57	96	18	29	87	36	61	69	27	23	86	49	98	58	17	25
98	34	29	26	12	62	69	10	93	19	20	14	93	67	29	31	53	74	59	55	21	75	29	21	69	13	10	63	66	68	48	53	28	48	48	84	54	70	63	39	26	53	74	51	73	88	73	52	29	24	46	27	85	52	48	95	98	84	95	42	98	99	14	64	65	67	88	22	49	70	32	22	14	16	81	92	74	24	72	13	14	50	18	49	54	88	28	18	72	32	97	96	49	52	51	26	71	94	46	86	67	96	43	36	90	71	24	50	19	78	32	20	23	14	55	55	43	68	26	13	72	29	71	12	25	15	53	75	13	44	87	45	21	71	38	69	95	77	63	77	70	92	87	35	63	29	98	97	17	40	31	50	71	71	80	49	61	96	83	63	80	99	24	69	62	47	23	64	48	97	43	41	57	25	14	76	57	63	26	48	38	81	16	12	29	75	82	64	77	25	96	82	28	94	96	99	95	68	92	11	74	30	51	88	17	13	15	87	85	79	47	72	52	52	32	74	75	78	93	18	62	67	31	66	81	46	17	94	78	69	90	80	79	34	27	19	90	33	11	97	46	95	29	27	65	20	39	86	44	14	45	85	73	33	26	13	82	90	69	39	45	88	41	43	17	92	51	41	87	43	53	12	63	17	82	67	14	57	46	34	95	65	60	88	40	66	79	82	54	34	20	31	25	58	19	61	17	93	99	25
29	57	83	30	51	79	20	58	44	65	84	65	94	73	87	18	15	69	42	34	33	69	35	35	67	51	98	95	54	92	10	35	21	23	40	44	50	53	17	61	67	93	40	16	66	24	70	28	50	56	84	12	49	24	56	27	62	46	39	52	92	27	42	66	82	18	47	35	55	94	95	30	28	45	84	70	64	29	10	86	94	31	34	75	93	19	57	62	46	32	12	43	62	69	30	28	30	92	11	75	75	65	55	31	79	31	70	76	52	43	42	53	70	37	12	38	23	17	78	48	27	30	29	100	29	36	23	86	91	32	37	26	81	88	62	92	98	49	15	34	29	69	10	64	95	79	85	20	86	89	63	40	15	65	25	30	41	23	97	32	96	99	62	51	85	65	88	37	91	64	65	78	99	70	98	46	69	37	72	39	53	21	90	49	10	31	45	70	21	38	25	77	17	57	58	93	11	49	29	19	49	42	36	62	42	20	70	54	72	26	87	13	92	25	85	81	35	38	93	86	18	22	60	70	48	27	84	81	66	94	89	93	86	88	73	44	97	36	60	89	50	63	75	66	69	61	67	21	96	67	25	65	20	13	18	79	32	18	81	81	48	27	44	44	15	88	45	92	56	62	18	59	22	88	74	16	27	86	89	71	62	95	93	90	95	13	36	83	84	82	49	65	80	30	18	10	41	63	65	86
27	42	40	98	96	40	97	71	94	60	38	49	60	98	77	23	33	19	58	47	17	46	47	26	83	98	82	62	47	76	99	43	61	85	56	73	23	41	97	95	12	80	89	22	69	35	73	78	95	38	31	98	82	98	54	48	78	92	69	27	84	23	60	46	80	60	99	65	37	69	22	68	96	16	13	31	91	67	92	45	79	94	76	83	72	93	88	66	64	81	48	60	84	100	27	82	13	37	94	47	25	41	84	88	78	42	86	29	93	68	50	38	65	96	84	42	77	24	32	72	81	22	41	21	23	59	35	63	93	65	27	82	29	38	26	28	67	78	98	52	37	65	67	66	99	57	13	22	82	18	21	72	69	25	85	46	80	69	64	28	26	70	100	82	31	33	81	85	68	95	25	43	92	55	18	53	54	51	69	63	47	63	22	58	76	14	34	12	50	85	51	69	84	24	78	63	71	31	34	24	40	17	58	70	34	50	44	16	15	17	17	79	57	24	65	80	75	68	70	99	50	40	31	57	20	98	24	18	56	61	36	63	40	18	19	66	49	61	98	15	64	51	70	19	88	86	34	28	72	36	36	56	33	11	84	30	80	45	31	53	20	58	61	35	73	83	33	54	61	76	78	51	67	53	47	48	38	24	32	95	48	49	92	59	99	74	84	76	20	87	73	72	15	72	79	100	13	23	61	47
27	70	70	48	70	19	43	37	59	26	38	27	77	97	28	86	91	59	52	71	50	31	23	62	62	68	17	52	14	81	41	12	19	40	73	56	53	16	78	84	60	78	49	96	95	79	10	92	86	31	35	61	85	31	80	79	27	39	58	82	66	38	53	63	13	68	80	47	95	44	33	33	96	12	56	18	80	94	65	47	87	34	71	21	13	78	17	34	88	34	45	54	60	35	31	27	65	78	67	76	10	16	88	89	30	40	95	64	14	87	92	90	89	23	59	95	92	77	74	27	76	27	83	49	69	67	58	78	89	57	72	43	20	84	21	30	47	95	21	82	18	93	40	33	56	70	63	42	46	56	81	80	67	38	25	33	52	60	30	36	31	39	49	23	75	60	26	68	27	66	84	83	49	30	54	43	86	40	55	71	68	34	49	83	47	86	21	52	55	87	90	93	63	66	30	95	23	29	14	88	64	70	41	24	92	70	86	22	96	65	17	34	49	94	27	85	82	16	98	76	56	53	72	52	50	74	17	33	35	76	50	73	95	46	61	84	70	10	76	64	76	56	24	88	69	60	93	95	76	30	82	98	69	52	29	64	58	48	48	99	61	29	87	81	83	92	99	99	15	52	32	30	13	58	11	30	83	95	44	51	21	75	26	24	13	31	99	88	94	40	33	58	91	88	50	47	68	93	16	25
52	75	11	30	65	56	48	64	30	27	52	28	89	70	74	15	71	54	97	18	76	69	49	11	36	78	71	42	35	71	73	54	76	53	85	29	96	67	78	21	84	62	22	42	49	46	62	87	74	34	54	35	26	80	43	18	44	65	20	80	78	71	47	66	73	95	54	79	61	72	86	44	96	71	18	88	98	18	34	36	77	81	55	83	52	75	96	17	50	24	48	22	30	75	45	52	52	67	42	54	18	56	94	72	69	47	96	34	90	52	54	14	26	65	71	66	59	77	81	66	20	89	48	68	31	59	89	41	53	73	74	21	67	31	68	70	91	15	26	69	44	54	16	38	82	64	62	94	21	15	41	62	14	75	94	41	75	14	11	41	67	83	88	23	32	96	65	78	11	78	44	73	59	21	56	21	16	63	12	49	83	66	24	35	66	61	82	76	40	57	52	12	15	30	81	17	84	27	65	67	70	60	64	20	61	48	61	22	40	98	64	75	78	61	95	49	92	51	55	82	71	69	39	42	88	27	50	77	57	79	26	98	28	41	36	27	24	42	77	39	95	67	57	93	43	17	46	28	51	12	47	29	53	57	84	84	12	11	17	23	80	27	91	20	83	47	70	61	75	97	49	94	35	38	20	22	43	27	21	95	74	17	47	34	31	52	41	51	47	61	79	75	83	93	69	78	14	84	86	61
57	13	92	99	82	34	33	97	20	94	64	55	63	94	22	63	83	51	75	17	20	29	38	21	19	95	91	46	29	64	26	82	45	30	19	20	29	93	68	43	76	27	23	88	61	74	15	76	67	20	88	36	17	19	23	57	23	11	23	37	49	70	38	69	53	82	92	66	40	43	73	64	83	54	75	52	48	87	92	41	78	74	59	12	32	64	55	85	83	34	73	92	77	27	47	48	25	53	49	33	98	18	28	95	89	44	74	47	47	44	46	94	17	87	84	60	19	51	26	26	82	93	77	84	91	77	46	77	46	89	35	55	90	42	23	32	53	46	67	92	17	76	44	41	57	18	26	29	86	13	62	96	19	34	13	73	88	91	21	41	39	38	13	95	14	12	21	79	46	74	50	67	33	22	34	60	14	74	54	22	20	88	56	39	62	11	22	45	51	61	40	42	99	31	37	19	84	87	40	83	64	39	69	58	98	62	21	35	77	71	93	57	77	36	88	91	38	36	44	30	73	51	36	58	81	61	74	53	79	50	24	50	69	45	27	72	43	32	31	29	60	96	76	79	59	52	82	12	10	36	54	33	14	25	38	25	95	16	59	35	48	57	46	64	39	47	52	72	67	20	95	64	88	59	74	14	17	37	85	18	60	78	30	32	56	43	84	99	97	54	46	93	48	72	72	99	19	30	52	26
33	76	49	39	22	31	51	12	69	98	65	81	56	93	78	74	61	21	16	75	23	83	73	67	94	43	97	53	89	38	48	67	32	97	17	43	65	12	17	83	29	43	35	90	34	45	60	73	45	86	91	74	54	72	92	22	26	63	45	23	82	73	45	87	86	59	16	69	85	20	99	10	84	43	69	75	26	56	76	29	54	53	13	40	73	74	56	64	93	33	89	50	61	26	35	91	92	53	14	31	76	70	32	86	93	84	46	19	99	13	64	93	41	56	74	89	16	36	30	71	63	43	41	40	98	96	98	62	47	75	72	75	38	63	87	45	59	94	10	71	39	66	15	53	12	63	50	14	82	50	39	70	60	49	68	11	66	37	31	92	30	89	62	98	25	75	66	78	33	13	82	28	18	33	58	97	64	61	41	17	24	23	85	89	97	66	40	14	30	44	26	38	98	31	93	44	52	65	46	43	67	93	22	65	74	75	69	34	70	45	77	66	68	64	50	92	90	81	10	98	62	48	35	12	17	88	77	54	20	52	39	32	46	79	40	19	41	85	43	11	23	36	69	31	55	78	67	95	47	60	84	57	69	11	68	98	14	29	99	37	59	62	53	62	32	73	29	30	84	27	95	65	47	65	69	93	13	15	92	86	38	50	45	78	80	19	17	80	87	16	44	69	68	27	58	18	16	40	13	54
81	45	67	60	47	36	65	32	14	32	17	83	99	83	34	71	37	26	44	66	65	33	48	52	74	100	71	84	51	59	14	61	31	63	18	86	70	89	95	90	22	44	26	42	23	99	35	38	30	71	47	29	40	12	44	89	53	74	40	62	23	54	50	60	25	41	27	71	79	38	36	43	34	43	90	63	12	36	66	95	11	64	48	12	90	84	32	64	91	69	12	49	19	16	58	93	76	39	58	87	88	93	97	46	46	61	55	41	68	14	78	21	51	57	42	87	75	43	78	74	54	79	97	77	28	53	67	93	57	18	77	52	76	24	98	70	37	91	85	51	46	34	21	89	15	13	35	70	72	32	14	25	40	35	54	44	51	37	90	98	97	39	50	99	51	47	16	99	22	62	82	33	67	25	24	82	63	73	30	56	79	44	95	15	28	68	16	37	78	12	22	35	32	82	89	70	50	72	21	53	74	50	36	62	40	31	44	89	90	42	36	90	91	62	61	34	36	96	65	11	59	79	81	28	38	43	41	23	70	57	52	46	56	45	95	64	45	66	26	73	75	47	44	46	57	32	50	59	47	38	67	46	39	52	85	59	58	24	59	24	62	67	61	67	36	24	22	53	15	51	39	25	41	16	90	43	32	93	50	23	68	20	76	95	21	31	74	32	53	55	68	41	52	34	64	39	14	68	74	50
61	78	96	93	81	94	58	29	83	23	66	78	89	44	23	39	46	59	70	95	70	30	38	25	75	23	18	79	89	36	56	11	17	60	79	57	11	39	24	86	72	30	74	53	11	90	46	37	34	61	65	36	50	44	52	99	30	69	54	78	15	78	65	40	43	90	28	91	74	46	62	79	63	33	12	86	16	55	27	93	28	82	20	76	23	27	96	97	12	34	66	85	26	21	31	31	75	62	56	76	12	31	38	61	26	23	73	17	15	28	31	12	12	98	53	71	42	75	24	63	14	33	48	27	62	82	40	40	87	15	26	16	68	11	82	39	39	74	35	19	12	47	77	54	32	96	34	45	89	25	17	71	99	34	95	53	49	43	72	68	47	93	29	17	22	23	41	53	43	28	68	80	40	21	48	37	72	35	66	19	68	23	53	97	83	37	69	31	70	90	29	69	47	93	98	42	52	42	16	48	82	52	51	34	34	83	25	55	34	30	57	82	32	39	26	81	79	58	41	91	84	30	96	68	26	64	42	79	28	16	56	41	33	57	96	58	54	83	22	22	66	59	75	78	16	40	57	56	82	41	57	63	46	88	14	55	86	24	50	37	61	44	75	76	54	68	14	74	60	21	14	97	82	52	31	26	97	38	91	67	34	18	30	68	96	47	89	36	41	39	73	68	54	33	82	51	91	28	66	26
85	36	78	53	11	17	41	41	81	84	20	63	71	30	27	86	87	55	78	20	15	43	87	98	16	11	19	95	90	16	55	56	30	37	13	44	33	79	28	95	65	91	84	36	51	72	68	80	50	56	38	19	16	71	96	57	34	30	36	21	83	79	86	88	10	37	70	57	60	63	64	18	62	72	59	81	100	50	98	12	14	48	89	52	60	20	20	57	60	68	89	69	60	89	17	14	64	60	95	32	86	89	100	82	67	11	29	30	86	72	41	27	58	92	82	73	91	92	93	11	12	53	93	94	66	30	15	93	71	12	19	42	18	70	39	75	85	70	99	84	61	89	22	47	23	50	40	14	22	63	25	16	33	16	62	27	64	22	30	40	69	83	61	55	100	68	34	57	29	76	86	34	90	42	41	13	89	53	97	87	94	57	44	97	86	77	36	56	98	14	78	21	35	12	33	67	43	22	68	89	47	68	73	55	45	64	47	13	32	23	65	17	34	89	24	62	94	32	23	83	53	17	69	47	36	28	43	44	57	30	84	86	77	85	53	29	85	87	80	42	53	13	16	37	79	37	37	51	65	21	11	26	29	25	44	73	32	20	87	91	83	41	90	65	76	46	55	80	34	48	51	45	100	94	56	88	27	77	77	24	92	24	87	77	97	81	26	62	64	54	55	100	12	39	13	32	37	75	85	71
21	86	59	90	20	37	20	17	89	38	46	53	16	17	71	58	38	23	81	40	19	22	35	25	84	14	52	75	67	93	37	37	43	81	94	54	99	85	36	76	11	52	71	16	30	70	99	84	35	73	89	82	88	35	28	79	40	36	36	69	34	95	33	80	33	19	78	42	86	45	82	19	24	47	65	28	53	11	82	19	75	60	17	25	73	13	77	69	50	12	37	33	88	24	38	35	91	52	13	74	39	24	40	44	62	100	76	98	36	59	98	25	20	46	92	37	21	82	46	36	61	41	13	42	73	74	44	68	47	14	90	13	30	93	35	88	51	65	12	56	55	28	64	25	27	76	36	18	34	81	32	48	53	11	88	29	83	93	25	88	30	25	25	15	54	72	98	67	69	21	15	98	70	75	28	71	75	34	19	83	63	35	27	97	24	33	43	29	26	68	48	95	89	49	92	62	44	17	85	53	63	87	29	64	31	93	49	50	70	34	81	62	35	73	85	51	23	17	88	15	59	36	21	74	30	57	88	11	86	83	80	51	47	77	46	33	38	65	82	56	49	23	10	35	32	50	69	79	12	53	13	76	92	13	97	93	62	97	89	98	61	39	26	43	12	81	18	82	40	62	78	28	44	82	86	34	96	58	83	34	28	36	11	34	68	71	62	55	25	92	34	50	85	75	19	60	34	84	37	89
